title,salary_from,salary_to,currency,url,site
Python программист (MaxPatrol 10),,,,https://krasnoyarsk.hh.ru/vacancy/47729079?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Разработчик (Python),,,,https://krasnoyarsk.hh.ru/vacancy/47494001?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
"Программист-разработчик Senior (Fullstack, Python, PostgreSQL, Django)",250000,,руб,https://krasnoyarsk.hh.ru/vacancy/47568529?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Senior Python developer,230000,260000,руб,https://krasnoyarsk.hh.ru/vacancy/47479874?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47794706?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Middle+ Python Developer,150000,200000,руб,https://krasnoyarsk.hh.ru/vacancy/47527114?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Python Developer (Удаленно),,,,https://krasnoyarsk.hh.ru/vacancy/46754678?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Middle Python Developer,180000,200000,руб,https://krasnoyarsk.hh.ru/vacancy/47527071?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=24
Senior Python Developer (Gomel),,,,https://krasnoyarsk.hh.ru/vacancy/47769552?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python developer (Middle),,,,https://krasnoyarsk.hh.ru/vacancy/47637802?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47854760?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Back-End Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/44750216?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Senior Computer Vision Python developer,,,,https://krasnoyarsk.hh.ru/vacancy/47587163?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python developer,,,,https://krasnoyarsk.hh.ru/vacancy/44270356?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47794705?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Разработчик SQL/Python,,,,https://krasnoyarsk.hh.ru/vacancy/46813490?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python программист (MaxPatrol 10),,,,https://krasnoyarsk.hh.ru/vacancy/47729075?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Backend-разработчик Python (Middle),,,,https://krasnoyarsk.hh.ru/vacancy/47527375?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47721925?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Senior Python Back-end Developer,,5000,USD,https://krasnoyarsk.hh.ru/vacancy/47916253?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Data Scientist/Python Developer (remote),,,,https://krasnoyarsk.hh.ru/vacancy/46674102?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Backend-разработчик Python (Middle),,,,https://krasnoyarsk.hh.ru/vacancy/47527374?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python-разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/47532850?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python-разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/46531064?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47754994?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/43661617?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Программист (Python),,,,https://krasnoyarsk.hh.ru/vacancy/46694196?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47549113?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=25
Senior Python developer,230000,260000,руб,https://krasnoyarsk.hh.ru/vacancy/47479873?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47570279?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47479524?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Senior python developer/Boost team,,,,https://krasnoyarsk.hh.ru/vacancy/46897959?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Senior python developer/MVP team,,,,https://krasnoyarsk.hh.ru/vacancy/46898475?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python developer,,,,https://krasnoyarsk.hh.ru/vacancy/45261912?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Разработчик Python,85000,125000,руб,https://krasnoyarsk.hh.ru/vacancy/47548469?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Middle Python Developer (Gomel),,,,https://krasnoyarsk.hh.ru/vacancy/47772009?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Middle/Middle+ Python developer (Django/удаленно с Эстонией),,4500,EUR,https://krasnoyarsk.hh.ru/vacancy/47673289?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python разработчик (backend),,,,https://krasnoyarsk.hh.ru/vacancy/46338966?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47490612?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Full-stack Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/46705173?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python developer (удаленная работа),35000,80000,руб,https://krasnoyarsk.hh.ru/vacancy/47578759?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python программист (MaxPatrol 10),,,,https://krasnoyarsk.hh.ru/vacancy/47729077?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python программист (MaxPatrol 10),,,,https://krasnoyarsk.hh.ru/vacancy/47729080?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Автор работ по программированию на Python,,90000,руб,https://krasnoyarsk.hh.ru/vacancy/44569430?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Senior Python Backend Developer / WEB - разработчик,3000,,USD,https://krasnoyarsk.hh.ru/vacancy/46126512?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Python Middle Developer,,,,https://krasnoyarsk.hh.ru/vacancy/44401077?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/44391852?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Big Data Developer (Python and SQL),,,,https://krasnoyarsk.hh.ru/vacancy/38570596?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=26
Junior/Trainee Python developer,,,,https://krasnoyarsk.hh.ru/vacancy/47555967?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/46891038?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Python/Django Web Developer,,2100,USD,https://krasnoyarsk.hh.ru/vacancy/46716619?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47473687?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Python Data Science,,,,https://krasnoyarsk.hh.ru/vacancy/46896275?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
C++/Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47624500?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Middle Python разработчик,1000,,USD,https://krasnoyarsk.hh.ru/vacancy/47539777?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Middle+ Python developer,,,,https://krasnoyarsk.hh.ru/vacancy/47510516?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Преподаватель по программированию на Python,,,,https://krasnoyarsk.hh.ru/vacancy/47480530?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Middle Python Developer,600,1000,USD,https://krasnoyarsk.hh.ru/vacancy/47588812?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Программист,,,,https://krasnoyarsk.hh.ru/vacancy/48226998?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Data Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47159731?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
Data Engineer в Сбере,,,,https://krasnoyarsk.hh.ru/vacancy/47301392?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=27
